Date,Open,High,Low,Close,Adj Close,Volume,Day
2/26/2019,256.549988,257.640015,256.410004,256.799988,235.874466,4629600,1255
2/27/2019,256.059998,257.019989,255.100006,256.670013,235.755127,2136400,1256
2/28/2019,256.420013,256.880005,255.850006,256.070007,235.203964,2207000,1257
3/1/2019,257.809998,258.209991,256.329987,257.829987,236.820526,2867000,1258
3/4/2019,258.869995,259.100006,254.490005,256.839996,235.911194,3384200,1259
3/5/2019,256.98999,257.170013,255.960007,256.540009,235.635666,2475900,1260
3/6/2019,256.619995,256.619995,254.600006,254.899994,234.129318,2514900,1261
3/7/2019,254.479996,254.600006,251.949997,252.850006,232.246307,6441200,1262
3/8/2019,250.880005,252.449997,250.339996,252.339996,231.777908,4522300,1263
3/11/2019,253.039993,256.119995,253.020004,256.019989,235.157974,1884200,1264
3/12/2019,256.519989,257.459991,256.369995,256.929993,235.993851,2271900,1265
3/13/2019,257.839996,259.589996,257.690002,258.679993,237.601288,1974300,1266
3/14/2019,258.679993,259.119995,258.040009,258.589996,237.518616,1557500,1267
3/15/2019,259.019989,260.570007,258.869995,259.850006,238.675919,3151200,1268
3/18/2019,260,260.98999,259.769989,260.779999,239.530151,1830000,1269
3/19/2019,261.809998,262.589996,259.880005,260.859985,239.603607,4061800,1270
3/20/2019,260.540009,261.769989,258.839996,259.929993,238.749405,3415200,1271
3/21/2019,257.679993,261.859985,257.679993,261.429993,241.478928,2968300,1272
3/22/2019,260.070007,260.609985,256.369995,256.459991,236.888168,4317400,1273
3/25/2019,256.089996,257.279999,254.949997,256.230011,236.675766,2893600,1274
3/26/2019,258.01001,259.119995,256.730011,258.079987,238.384552,3177600,1275
3/27/2019,258.149994,258.730011,255.229996,256.880005,237.276123,2714300,1276
3/28/2019,257.450012,258.220001,256.269989,257.880005,238.199829,1716700,1277
3/29/2019,259.339996,259.720001,258.179993,259.540009,239.733185,2831100,1278
4/1/2019,261.459991,262.779999,261.190002,262.529999,242.494919,3303900,1279
4/2/2019,262.670013,262.850006,261.809998,262.619995,242.578094,1512600,1280
4/3/2019,263.869995,264.25,262.399994,263.109985,243.03067,1933900,1281
4/4/2019,263.369995,263.959991,262.670013,263.73999,243.612564,1738500,1282
4/5/2019,264.420013,265.059998,264.119995,265.01001,244.78569,1505000,1283
4/8/2019,264.570007,265.309998,263.910004,265.23999,244.998184,1720100,1284
4/9/2019,264.220001,264.540009,263.290009,263.829987,243.695709,2016900,1285
4/10/2019,264.25,264.839996,263.850006,264.73999,244.536285,2990600,1286
4/11/2019,265.23999,265.23999,264.089996,264.690002,244.490128,1567700,1287
4/12/2019,266.329987,266.769989,265.630005,266.480011,246.143509,1903400,1288
4/15/2019,266.570007,266.640015,265.470001,266.299988,245.977234,1584500,1289
4/16/2019,267.200012,267.23999,265.859985,266.48999,246.152756,2447700,1290
4/17/2019,267.589996,267.609985,265.399994,265.839996,245.552353,1872400,1291
4/18/2019,266.440002,266.600006,265.079987,266.339996,246.014221,2788900,1292
4/22/2019,265.559998,266.709991,265.470001,266.600006,246.254349,1126500,1293
4/23/2019,266.959991,269.190002,266.709991,268.899994,248.37886,2618300,1294
4/24/2019,268.890015,269.209991,268.230011,268.369995,247.889252,1393400,1295
4/25/2019,268.279999,268.880005,266.980011,268.269989,247.796936,1237400,1296
4/26/2019,268.279999,269.540009,267.459991,269.5,248.932983,2172600,1297
4/29/2019,269.559998,270.410004,269.459991,269.839996,249.247101,1892500,1298
4/30/2019,269.559998,270.309998,268.109985,270.01001,249.404114,2024600,1299
5/1/2019,270.679993,270.869995,268,268.040009,247.584503,2669400,1300
5/2/2019,267.880005,268.799988,265.929993,267.51001,247.094925,3009000,1301
5/3/2019,268.920013,270.320007,268.700012,270.049988,249.441086,1969000,1302
5/6/2019,265.649994,269.359985,265.309998,268.980011,248.452682,3966900,1303
5/7/2019,266.480011,267.079987,262.480011,264.619995,244.425461,4752500,1304
5/8/2019,264.140015,265.820007,263.470001,264.100006,243.945084,2662500,1305
5/9/2019,261.940002,263.839996,260.200012,263.290009,243.19696,3094800,1306
5/10/2019,262.369995,265.380005,259.269989,264.519989,244.333038,3131900,1307
5/13/2019,259.369995,260.339996,257.070007,258.029999,238.338394,5548200,1308
5/14/2019,258.98999,261.820007,258.839996,260.269989,240.40744,4702600,1309
5/15/2019,258.630005,262.450012,258.399994,261.809998,241.829956,2444100,1310
5/16/2019,262.470001,265.600006,262.450012,264.209991,244.046738,3221500,1311
5/17/2019,261.890015,265.019989,261.859985,262.609985,242.568848,2719500,1312
5/20/2019,260.899994,262.109985,260.019989,260.820007,240.915497,2762600,1313
5/21/2019,262.5,263.51001,262.25,263.029999,242.956772,2760500,1314
5/22/2019,262.119995,263.290009,261.869995,262.309998,242.291748,3421500,1315
5/23/2019,260.079987,260.100006,257.679993,259.23999,239.456009,3813200,1316
5/24/2019,260.600006,260.98999,259.059998,259.690002,239.871704,1833100,1317
5/28/2019,259.959991,260.959991,257.290009,257.359985,237.719513,2565900,1318
5/29/2019,256.130005,256.519989,254.100006,255.589996,236.084579,4593500,1319
5/30/2019,256.279999,257.179993,255.139999,256.299988,236.740417,2977200,1320
5/31/2019,253.630005,254.490005,252.770004,252.869995,233.572159,3698600,1321
6/3/2019,252.830002,253.960007,250.770004,252.119995,232.87941,3825600,1322
6/4/2019,254.479996,257.76001,254.029999,257.670013,238.005875,3536300,1323
6/5/2019,259.23999,259.880005,257.420013,259.850006,240.01947,2646500,1324
6/6/2019,260.170013,262.26001,259.51001,261.540009,241.580521,2277500,1325
6/7/2019,262.619995,265.290009,262.450012,264.149994,243.991333,1877400,1326
6/10/2019,265.76001,267.100006,265.299988,265.390015,245.136703,2845900,1327
6/11/2019,267.25,267.649994,264.690002,265.339996,245.090515,1894500,1328
6/12/2019,265.119995,265.700012,264.359985,264.839996,244.628662,1711900,1329
6/13/2019,265.820007,266.359985,265.109985,266.019989,245.718582,1813700,1330
6/14/2019,265.709991,266.290009,264.910004,265.619995,245.349182,1203300,1331
6/17/2019,265.940002,266.559998,265.619995,265.859985,245.570755,1782500,1332
6/18/2019,267.649994,269.660004,267.299988,268.51001,248.0186,2340700,1333
6/19/2019,268.73999,269.720001,267.76001,269.220001,248.674408,1684500,1334
6/20/2019,271.940002,272.190002,269.730011,271.730011,250.992889,3288100,1335
6/21/2019,271.529999,272.790009,271.170013,271.410004,250.69722,2226000,1336
6/24/2019,271.589996,271.920013,270.899994,271.059998,250.374069,3518400,1337
6/25/2019,271.100006,271.130005,268.269989,268.380005,247.898453,2287100,1338
6/26/2019,269.299988,269.820007,268.019989,268.119995,247.658356,2988700,1339
6/27/2019,267.48999,268.190002,267.170013,267.670013,248.527451,2054600,1340
6/28/2019,268.700012,269.549988,268.179993,269.149994,249.901657,2883300,1341
7/1/2019,272.459991,272.649994,270.299988,271.440002,252.027863,4497900,1342
7/2/2019,271.470001,272.25,270.619995,272.230011,252.761353,3040700,1343
7/3/2019,272.910004,274.369995,272.76001,274.320007,254.701889,2335800,1344
7/5/2019,273.140015,274.25,271.859985,273.970001,254.376862,3362500,1345
7/8/2019,272.790009,273.059998,272.029999,272.600006,253.104874,3131800,1346
7/9/2019,271.399994,273.220001,271.339996,272.940002,253.420563,2532900,1347
7/10/2019,274.019989,275.190002,273.459991,274.209991,254.599731,2853200,1348
7/11/2019,274.869995,275.109985,273.850006,274.76001,255.110397,2249400,1349
7/12/2019,275.390015,276.190002,275.059998,276.109985,256.3638,2932300,1350
7/15/2019,276.529999,276.549988,275.709991,276.179993,256.428864,1466200,1351
7/16/2019,276.119995,276.269989,274.98999,275.279999,255.593155,1564000,1352
7/17/2019,275.279999,275.399994,273.420013,273.420013,253.866302,1758100,1353
7/18/2019,272.910004,274.790009,272.470001,274.420013,254.794708,3461100,1354
7/19/2019,275.519989,275.540009,272.700012,272.950012,253.429825,2319400,1355
7/22/2019,273.320007,274.109985,272.790009,273.609985,254.042618,1304100,1356
7/23/2019,274.709991,275.5,273.890015,275.48999,255.788147,1753000,1357
7/24/2019,274.779999,276.790009,274.670013,276.76001,256.967377,1669900,1358
7/25/2019,276.410004,276.410004,274.679993,275.410004,255.713974,1874200,1359
7/26/2019,276.200012,277.549988,276.100006,277.380005,257.542969,1796900,1360
7/29/2019,277.230011,277.269989,276.26001,276.880005,257.078827,2925900,1361
7/30/2019,275.450012,276.559998,275.040009,276.209991,256.456696,1751100,1362
7/31/2019,276.390015,276.609985,271.070007,273.079987,253.550537,4910000,1363
8/1/2019,273.279999,276.279999,269.940002,270.790009,251.424301,6921000,1364
8/2/2019,269.890015,270.079987,267.149994,268.809998,249.585938,5310400,1365
8/5/2019,264.570007,264.679993,258.700012,260.880005,242.223007,7354000,1366
8/6/2019,262.529999,264.470001,261.059998,264.23999,245.342728,4366800,1367
8/7/2019,261.160004,265.230011,258.98999,264.420013,245.509857,4261200,1368
8/8/2019,266,269.589996,265.399994,269.579987,250.300797,3618800,1369
8/9/2019,268.720001,269.290009,266,267.700012,248.555267,2616300,1370
8/12/2019,266.23999,266.790009,263.570007,264.559998,245.639832,2104500,1371
8/13/2019,264.220001,270.100006,263.910004,268.660004,249.446625,3402300,1372
8/14/2019,264.559998,265.149994,260.570007,260.570007,241.935181,4354800,1373
8/15/2019,261.619995,262.269989,259.339996,261.390015,242.696533,2775200,1374
8/16/2019,263.070007,265.679993,263.019989,265.220001,246.252609,2432700,1375
8/19/2019,268.359985,269.140015,267.640015,268.480011,249.279556,1430800,1376
8/20/2019,267.980011,268.48999,266.290009,266.399994,247.348206,1865000,1377
8/21/2019,268.579987,268.929993,267.920013,268.559998,249.353714,2007400,1378
8/22/2019,269.279999,269.910004,266.700012,268.459991,249.260971,1883700,1379
8/23/2019,267.190002,268.839996,260.329987,261.570007,242.863693,4184200,1380
8/26/2019,263.809998,264.470001,262.269989,264.470001,245.556305,2260000,1381
8/27/2019,265.920013,266.26001,262.709991,263.429993,244.590622,2490400,1382
8/28/2019,262.730011,265.450012,262,265.26001,246.289825,3124000,1383
8/29/2019,267.910004,269.230011,266.899994,268.709991,249.492996,3128700,1384
8/30/2019,270.149994,270.209991,267.660004,268.600006,249.3909,4209200,1385
9/3/2019,266.829987,267.799988,265.679993,267.109985,248.007492,3368500,1386
9/4/2019,269.25,270.059998,268.480011,269.970001,250.662949,1486100,1387
9/5/2019,272.570007,274.440002,272.459991,273.540009,253.9776,1755800,1388
9/6/2019,273.929993,274.390015,273.190002,273.73999,254.163284,1890800,1389
9/9/2019,274.799988,274.829987,272.959991,273.809998,254.228287,2158500,1390
9/10/2019,273.109985,273.880005,271.869995,273.869995,254.284027,1870400,1391
9/11/2019,274.149994,275.839996,273.5,275.839996,256.113098,2080300,1392
9/12/2019,276.709991,277.799988,275.940002,276.649994,256.865265,2433700,1393
9/13/2019,277.209991,277.540009,276.149994,276.579987,256.800171,2292000,1394
9/16/2019,275.380005,276.100006,275.040009,275.670013,255.955292,1432400,1395
9/17/2019,275.459991,276.480011,275.339996,276.420013,256.651703,1789200,1396
9/18/2019,276,276.679993,273.950012,276.589996,256.809479,2028700,1397
9/19/2019,277,277.980011,276.230011,276.529999,256.753815,2267900,1398
9/20/2019,277.179993,277.410004,274.5,275.049988,255.379623,2052700,1399
9/23/2019,274.589996,275.899994,274.329987,275.23999,255.55603,1286400,1400
9/24/2019,276.309998,276.679993,272.059998,272.959991,253.439087,5124900,1401
9/25/2019,273.079987,275.079987,271.600006,274.630005,254.989731,2649200,1402
9/26/2019,273.339996,273.549988,271.350006,272.790009,254.486832,2355000,1403
9/27/2019,273.559998,273.589996,269.720001,271.26001,253.059464,2836500,1404
9/30/2019,271.820007,273.269989,271.790009,272.600006,254.309601,2735200,1405
10/1/2019,273.440002,274.079987,269.089996,269.320007,251.249649,3696000,1406
10/2/2019,267.730011,267.730011,263.25,264.570007,246.81839,4463500,1407
10/3/2019,264.350006,266.730011,261.589996,266.670013,248.777481,2988800,1408
10/4/2019,267.450012,270.559998,267.359985,270.369995,252.229172,1907800,1409
10/7/2019,269.559998,271.160004,268.899994,269.209991,251.146988,1821900,1410
10/8/2019,267.279999,268.019989,264.959991,265.029999,247.247498,2153100,1411
10/9/2019,267.040009,268.440002,266.390015,267.5,249.551788,1921200,1412
10/10/2019,267.420013,270.200012,267.25,269.320007,251.249649,1559300,1413
10/11/2019,272.100006,274.350006,271.940002,272.130005,253.871109,2806500,1414
10/14/2019,271.790009,272.450012,271.480011,271.880005,253.637833,1215500,1415
10/15/2019,272.869995,275.25,272.769989,274.51001,256.091431,1783800,1416
10/16/2019,274.070007,274.730011,273.619995,274.079987,255.690292,1150800,1417
10/17/2019,275.23999,275.720001,274.190002,274.820007,256.380585,3100600,1418
10/18/2019,274.359985,274.970001,272.809998,273.690002,255.326431,1152200,1419
10/21/2019,275.049988,275.720001,274.570007,275.600006,257.108307,3017500,1420
10/22/2019,276.089996,276.329987,274.519989,274.630005,256.20343,1601500,1421
10/23/2019,274.410004,275.480011,274.179993,275.440002,256.959045,1296500,1422
10/24/2019,276.380005,276.51001,275.049988,275.890015,257.378876,2220600,1423
10/25/2019,275.329987,277.540009,275.279999,277.040009,258.451691,5500900,1424
10/28/2019,278.220001,279.070007,278.220001,278.649994,259.953644,1795900,1425
10/29/2019,278.320007,279.429993,278.179993,278.470001,259.785706,1599200,1426
10/30/2019,278.690002,279.690002,277.380005,279.450012,260.699921,1811300,1427
10/31/2019,279.350006,279.350006,277.149994,278.549988,259.860291,2312100,1428
11/1/2019,280.049988,281.209991,279.910004,281.200012,262.332581,2361900,1429
11/4/2019,282.790009,282.899994,281.959991,282.320007,263.377411,3797500,1430
11/5/2019,282.579987,282.820007,281.709991,281.959991,263.041565,2995600,1431
11/6/2019,282.040009,282.339996,281.119995,282.109985,263.181488,1457200,1432
11/7/2019,283.459991,284.230011,282.579987,283.109985,264.114441,2689600,1433
11/8/2019,282.73999,283.799988,282,283.799988,264.758087,2328700,1434
11/11/2019,282.429993,283.369995,282.23999,283.25,264.244934,1123700,1435
11/12/2019,283.579987,284.720001,283.029999,283.809998,264.767395,1737600,1436
11/13/2019,282.829987,284.320007,282.589996,283.929993,264.879364,1721400,1437
11/14/2019,283.640015,284.399994,282.98999,284.309998,265.233826,2244000,1438
11/15/2019,285.640015,286.429993,285,286.429993,267.211639,1892400,1439
11/18/2019,286.179993,286.850006,285.709991,286.609985,267.379486,2278500,1440
11/19/2019,287.23999,287.23999,285.880005,286.470001,267.249023,3212500,1441
11/20/2019,285.910004,286.420013,283.890015,285.459991,266.306702,2816300,1442
11/21/2019,285.519989,285.640015,284.170013,285.019989,265.896271,2307200,1443
11/22/2019,285.75,285.859985,284.600006,285.649994,266.483978,1266500,1444
11/25/2019,286.600006,287.839996,286.570007,287.820007,268.508362,2040300,1445
11/26/2019,287.910004,288.679993,287.570007,288.399994,269.049469,1795700,1446
11/27/2019,289.059998,289.779999,288.76001,289.76001,270.318268,1631500,1447
11/29/2019,289.25,289.480011,288.480011,288.649994,269.282593,1988500,1448
12/2/2019,289.029999,289.029999,285.839996,286.299988,267.090363,4416100,1449
12/3/2019,283.519989,284.429993,282.100006,284.290009,265.21524,3236000,1450
12/4/2019,285.410004,286.700012,285.070007,286.109985,266.913055,3188800,1451
12/5/2019,286.829987,286.829987,285.290009,286.640015,267.407562,1597200,1452
12/6/2019,288.579987,289.649994,288.549988,289.190002,269.786407,1609400,1453
12/9/2019,288.869995,289.519989,288.269989,288.309998,268.965515,1478900,1454
12/10/2019,288.309998,288.940002,287.350006,288.040009,268.713623,1822700,1455
12/11/2019,288.450012,289.079987,288.079987,288.790009,269.413269,1835400,1456
12/12/2019,288.850006,292.100006,288.609985,291.329987,271.782898,3276600,1457
12/13/2019,291.089996,292.76001,290.299988,291.440002,271.885468,3519600,1458
12/16/2019,293.26001,294.109985,293.220001,293.5,273.807312,3141900,1459
12/17/2019,293.98999,294.190002,293.5,293.559998,273.86322,3658200,1460
12/18/2019,294.019989,294.220001,293.570007,293.579987,273.881958,3294400,1461
12/19/2019,293.779999,294.880005,293.75,294.799988,275.020111,2331600,1462
12/20/2019,295.890015,296.76001,295.779999,296.299988,276.419403,4985600,1463
12/23/2019,295.48999,295.529999,294.98999,295.160004,276.690277,2325200,1464
12/24/2019,295.359985,295.399994,294.850006,295.160004,276.690277,1305900,1465
12/26/2019,295.559998,296.690002,295.519989,296.670013,278.105835,2390300,1466
12/27/2019,297.51001,297.51001,296.149994,296.670013,278.105835,2225400,1467
12/30/2019,296.75,296.839996,294.51001,295.040009,276.57782,2345400,1468
12/31/2019,294.529999,295.98999,294.170013,295.799988,277.290222,2512700,1469
1/2/2020,297.290009,298.450012,296.339996,298.420013,279.746277,3142400,1470
1/3/2020,295.220001,297.359985,295.040009,296.23999,277.702789,3247900,1471
1/6/2020,294.420013,297.420013,294.350006,297.350006,278.743256,2777100,1472
1/7/2020,296.820007,297.269989,296.059998,296.529999,277.974579,2251800,1473
1/8/2020,296.709991,299.309998,296.470001,298.059998,279.408813,3719500,1474
1/9/2020,299.730011,300.190002,299.089996,300.119995,281.339935,2168500,1475
1/10/2020,300.73999,300.859985,298.790009,299.26001,280.533752,3666800,1476
1/13/2020,299.910004,301.320007,299.480011,301.23999,282.389801,2728000,1477
1/14/2020,300.890015,301.910004,300.320007,300.839996,282.014923,2620100,1478
1/15/2020,300.809998,302.299988,300.690002,301.51001,282.642914,2822300,1479
1/16/2020,302.940002,304.040009,302.709991,304.029999,285.00528,2582600,1480
1/17/2020,304.769989,305.200012,304.200012,305.059998,285.970825,2218000,1481
1/21/2020,304.079987,305.220001,304,304.429993,285.380127,2757900,1482
1/22/2020,305.309998,305.920013,304.320007,304.51001,285.455292,2765300,1483
1/23/2020,303.839996,304.970001,302.660004,304.809998,285.73645,2673100,1484
1/24/2020,305.420013,305.519989,300.809998,302.029999,283.130402,3448200,1485
1/27/2020,296.839996,298.730011,296.450012,297.230011,278.630829,4302000,1486
1/28/2020,298.700012,301.220001,298.220001,300.450012,281.649323,3562500,1487
1/29/2020,301.779999,301.940002,299.920013,300.149994,281.368042,2739400,1488
1/30/2020,298.040009,301.290009,297.299988,301.089996,282.249237,4432700,1489
1/31/2020,300.440002,300.600006,294.720001,295.690002,277.187134,6184700,1490
2/3/2020,297.119995,299.670013,297.029999,297.839996,279.202576,3205200,1491
2/4/2020,301.5,303.230011,301.160004,302.429993,283.505371,2292800,1492
2/5/2020,305.399994,306.079987,303.869995,305.850006,286.711365,3049900,1493
2/6/2020,306.799988,307.079987,305.809998,306.890015,287.68634,1925500,1494
2/7/2020,305.829987,306.589996,304.73999,305.329987,286.223907,2249000,1495
2/10/2020,304.390015,307.559998,304.350006,307.519989,288.276855,2246900,1496
2/11/2020,308.929993,309.690002,307.609985,308.079987,288.801819,2438800,1497
2/12/2020,309.559998,310.269989,309.170013,310.059998,290.657959,2115800,1498
2/13/2020,308.600006,310.720001,308.359985,309.76001,290.37674,2043400,1499
2/14/2020,310.109985,310.329987,309,310.279999,290.864197,1637000,1500
2/18/2020,309.23999,309.820007,308.029999,309.429993,290.067383,3000300,1501
2/19/2020,310.420013,311.589996,310.119995,310.920013,291.464172,2257500,1502
2/20/2020,310.350006,311.190002,306.670013,309.700012,290.320465,4617300,1503
2/21/2020,308.299988,308.579987,305.619995,306.48999,287.31134,2678000,1504
2/24/2020,296.959991,299.380005,295.170013,296.23999,277.702789,7097000,1505
2/25/2020,297.730011,298.230011,286.359985,287.339996,269.359619,8465800,1506
2/26/2020,288.609985,292.279999,285.480011,286.070007,268.169159,10233700,1507
2/27/2020,280.570007,284.480011,273.359985,273.390015,256.282623,14897000,1508
2/28/2020,265.320007,272.920013,262.25,271.73999,254.73584,23179600,1509
3/2/2020,274,284.040009,270.48999,283.869995,266.106781,12428600,1510
3/3/2020,284.339996,288.320007,273.359985,276.040009,258.766785,9805900,1511
3/4/2020,281.230011,287.649994,278.700012,287.480011,269.490875,5253900,1512
3/5/2020,280.299988,283.410004,275.609985,277.850006,260.46347,6220000,1513
3/6/2020,269.320007,274.459991,266.600006,273.190002,256.095093,6669100,1514
3/9/2020,253.889999,260.98999,251.149994,252.110001,236.334167,16425900,1515
3/10/2020,260.480011,263.809998,250,263.809998,248.462967,10879100,1516
3/11/2020,256.660004,257.720001,247.619995,250.729996,236.143951,11480100,1517
3/12/2020,234.940002,243.679993,225.809998,226.479996,213.304672,24669300,1518
3/13/2020,240.660004,247.779999,228.100006,247.639999,233.233719,19533600,1519
3/16/2020,222.850006,234.770004,218.139999,218.570007,205.854797,17271500,1520
3/17/2020,223.75,233.949997,216.600006,232.880005,219.332306,15115500,1521
3/18/2020,216.080002,224.740005,208.309998,220.149994,207.342926,20177500,1522
3/19/2020,218.429993,226,212.110001,220.339996,207.521851,12441200,1523
3/20/2020,222.800003,224.559998,210.050003,210.740005,198.480347,11533200,1524
3/23/2020,209.630005,210.779999,200.550003,204.270004,192.386719,14128200,1525
3/24/2020,216.389999,224.300003,214.830002,223.75,210.733505,13160800,1526
3/25/2020,225,235.509995,220.320007,226.619995,213.436493,11876400,1527
3/26/2020,229.270004,241.440002,228.850006,240.240005,226.26416,12411100,1528
3/27/2020,232.699997,239.639999,230.660004,232.860001,219.313492,11170600,1529
3/30/2020,234.919998,241.100006,232.970001,240.389999,226.405487,8727800,1530
3/31/2020,239.449997,241.940002,235.440002,236.820007,223.043152,10386300,1531
4/1/2020,227.919998,231.050003,224.130005,226.149994,212.993851,13710100,1532
4/2/2020,225.330002,232.179993,224.720001,231.440002,217.97612,6547000,1533
4/3/2020,230.429993,232.710007,225.339996,228.020004,214.755081,5490200,1534
4/6/2020,236.960007,245.300003,235.929993,243.529999,229.362793,7624000,1535
4/7/2020,251.919998,252.800003,243.460007,243.660004,229.485214,12936600,1536
4/8/2020,246.240005,253.050003,244.050003,251.929993,237.274124,6958600,1537
4/9/2020,255.119995,258.390015,253.139999,255.669998,240.796555,8812600,1538
4/13/2020,254.639999,254.949997,249.380005,253.190002,238.460815,7666400,1539
4/14/2020,258.23999,261.630005,257.209991,260.920013,245.741165,6631100,1540
4/15/2020,255.080002,256.899994,253.110001,255.240005,240.391556,4888900,1541
4/16/2020,256.51001,257.299988,253.399994,256.529999,241.606491,6165700,1542
4/17/2020,262.309998,264,259.5,263.609985,248.274597,6738800,1543
4/20/2020,259.649994,263.100006,258.579987,258.859985,243.800964,6498700,1544
4/21/2020,254.25,255.490005,250,250.949997,236.35112,6526100,1545
4/22/2020,255.830002,258.230011,254.479996,256.470001,241.550003,5626800,1546
4/23/2020,257.75,260.899994,256.200012,256.420013,241.50293,7665400,1547
4/24/2020,258,260.700012,255.940002,260.140015,245.0065,4768200,1548
4/27/2020,262.01001,264.910004,261.570007,263.899994,248.547806,3892200,1549
4/28/2020,267.480011,267.790009,262.299988,262.679993,247.398712,5849500,1550
4/29/2020,267.980011,271,266.910004,269.450012,253.774872,6773100,1551
4/30/2020,268.079987,268.579987,265.230011,267.100006,251.561615,7386600,1552
5/1/2020,262.140015,262.850006,258.73999,259.820007,244.70517,4790700,1553
5/4/2020,257.920013,260.899994,256.529999,260.640015,245.477463,4128900,1554
5/5/2020,263.450012,265.809998,262.600006,263.040009,247.737808,4437200,1555
5/6/2020,264.709991,265.109985,261.140015,261.269989,246.07074,3021400,1556
5/7/2020,264.450012,266.299988,263.899994,264.359985,248.981079,3410200,1557
5/8/2020,267.529999,269.140015,266.380005,268.779999,253.143845,3201100,1558
5/11/2020,266.779999,270.200012,266.429993,268.820007,253.18158,3469300,1559
5/12/2020,269.980011,270.399994,263.329987,263.410004,248.086227,5159900,1560
5/13/2020,262.869995,263.899994,256.359985,258.73999,243.687958,5617500,1561
5/14/2020,256.329987,262,253.970001,261.859985,246.626434,7737600,1562
5/15/2020,259.540009,263.109985,258.559998,263.040009,247.737808,3385900,1563
5/18/2020,269.320007,272.700012,269.059998,271.079987,255.310059,6759200,1564
5/19/2020,270.609985,272.25,268.339996,268.519989,252.898972,4921100,1565
5/20/2020,271.920013,273.790009,271.690002,272.899994,257.0242,4896200,1566
5/21/2020,272.799988,273.589996,269.950012,270.940002,255.178207,3581300,1567
5/22/2020,270.76001,271.720001,269.5,271.549988,255.752747,2296400,1568
5/26/2020,277.529999,277.73999,274.549988,275.040009,259.039703,4911800,1569
5/27/2020,277.779999,279.049988,272.859985,279.049988,262.816376,5152400,1570
5/28/2020,280.029999,282.040009,277.809998,278.5,262.298431,4630600,1571
5/29/2020,278.029999,280.350006,275.359985,279.75,263.475677,7049300,1572
6/1/2020,279.070007,281.48999,278.570007,280.970001,264.624695,3888200,1573
6/2/2020,281.790009,283.279999,280.459991,283.279999,266.800323,4343900,1574
6/3/2020,285.200012,287.929993,284.929993,287.019989,270.322784,5568100,1575
6/4/2020,286,287.75,284.200012,286.290009,269.635254,3818600,1576
6/5/2020,291.630005,295.380005,291.609985,293.609985,276.529419,6015500,1577
6/8/2020,294.429993,297.320007,293.880005,297.170013,279.882355,5559700,1578
6/9/2020,294.48999,296.390015,293.630005,295.059998,277.89505,4686400,1579
6/10/2020,295.529999,296.390015,292.589996,293.220001,276.162109,5602600,1580
6/11/2020,286.359985,286.920013,275.799988,276.320007,260.245239,7748200,1581
6/12/2020,283.350006,284.149994,274.5,279.649994,263.381561,6232200,1582
6/15/2020,273.910004,283.350006,272.769989,282.200012,265.783234,4431400,1583
6/16/2020,290.049988,290.200012,282.829987,287.720001,270.982086,5295000,1584
6/17/2020,288.730011,289.019989,285.880005,286.399994,269.7388,2662800,1585
6/18/2020,284.970001,287.119995,284.549988,286.660004,269.983734,2756300,1586
6/19/2020,290.040009,290.269989,283.670013,284.970001,268.392059,3479500,1587
6/22/2020,284.350006,287.190002,283.26001,286.859985,270.172058,2518000,1588
6/23/2020,289.51001,290.429993,287.76001,288.160004,271.396393,2503600,1589
6/24/2020,286.079987,286.700012,278.970001,280.790009,264.455231,4532300,1590
6/25/2020,280.26001,284.100006,278.220001,283.76001,267.252502,3897400,1591
6/26/2020,282.720001,282.920013,276.519989,277.109985,260.989349,4479000,1592
6/29/2020,276.890015,279.720001,274.720001,279.700012,264.797913,3464600,1593
6/30/2020,279.290009,284.950012,279.149994,283.429993,268.329254,5215700,1594
7/1/2020,284.369995,286.51001,283.950012,285.369995,270.165833,3712600,1595
7/2/2020,288.76001,290.049988,286.179993,286.809998,271.529144,3661100,1596
7/6/2020,290.670013,291.579987,289.899994,291.26001,275.742065,3573800,1597
7/7/2020,289.670013,291.679993,287.890015,288.23999,272.882935,3420300,1598
7/8/2020,289,290.549988,287.290009,290.380005,274.908936,2434200,1599
7/9/2020,291.019989,291.299988,285.410004,288.899994,273.507813,3164600,1600
7/10/2020,288.720001,292.01001,287.339996,291.799988,276.253235,2712400,1601
7/13/2020,294.100006,296.450012,288.609985,289.160004,273.753967,3657900,1602
7/14/2020,287.790009,293.320007,286.630005,293.029999,277.417694,4053100,1603
7/15/2020,296.190002,296.75,293.350006,295.630005,279.879211,6601400,1604
7/16/2020,293.799988,295.109985,293.149994,294.769989,279.065094,3082900,1605
7/17/2020,295.720001,296.350006,293.75,295.549988,279.803467,2246000,1606
7/20/2020,295.329987,298.679993,294.600006,298.01001,282.132416,2539900,1607
7/21/2020,299.859985,300.350006,297.660004,298.630005,282.71936,3305500,1608
7/22/2020,298.220001,300.559998,298.109985,300.329987,284.328857,4121100,1609
7/23/2020,299.929993,300.619995,295.380005,296.73999,280.930023,3487100,1610
7/24/2020,294.859985,295.809998,293.299988,294.820007,279.112396,2851000,1611
7/27/2020,295.480011,297.119995,294.73999,296.970001,281.147827,2253300,1612
7/28/2020,296.179993,297.329987,294.790009,295.130005,279.405853,3135600,1613
7/29/2020,296,299.26001,295.899994,298.700012,282.785583,2370800,1614
7/30/2020,295.73999,298.059998,293.670013,297.609985,281.753754,2951700,1615
